worcestershireSauce,Sauce worcestershire,sauce-worcestershire_146768_w100h100c1cx350cy350cxt0cyt0cxb700cyb700.jpg,condiments,Worcestershire sauce,salsa Worcestershire,ml,ml|l|piece,
yakitoriSauce,Sauce Yakitori,sauce-yakitori_83403_w100h100c1cx1700cy1700cxt0cyt0cxb3400cyb3400.png,condiments,Yakitori Sauce,Salsa Yakitori,ml,ml|l|piece,
sauceline,Sauceline,,condiments,Sauceline,Línea de salsa,g,g|kg|ml|l|piece,
sausage,Saucisse,saucisses_67535_w100h100c1cx350cy350.jpg,meat,Sausage,Embutido,piece,piece|g|kg,
cocktailSausage,Saucisse cocktail,,meat,Cocktail sausage,salchicha de cóctel,piece,piece|g|kg,
frankfurtSausage,Saucisse de Francfort,saucisse-de-francfort_117248_w100h100c1cx1471cy1296cxt0cyt0cxb2943cyb2592.jpg,meat,Frankfurt sausage,Salchicha Frankfurt,piece,piece|g|kg,
montbLiardSausage,Saucisse de Montbéliard,saucisse-de-montbeliard_161107_w100h100c1cx250cy250cxt0cyt0cxb500cyb500.png,meat,Montbéliard sausage,salchicha Montbéliard,piece,piece|g|kg,
morteauSausage,Saucisse de Morteau,saucisse-de-morteau_69094_w100h100c1cxt0cyt0cxb700cyb700.jpg,meat,Morteau sausage,salchicha Morteau,piece,piece|g|kg,
strasbourgSausage,Saucisse de Strasbourg,saucisse-de-strasbourg_117249_w100h100c1cx1181cy1181cxt0cyt0cxb2363cyb2363.jpeg,meat,Strasbourg sausage,Salchicha de Estrasburgo,piece,piece|g|kg,
toulouseSausage,Saucisse de Toulouse,saucisse-de-toulouse_69167_w100h100c1cxt0cyt0cxb700cyb700.jpg,meat,Toulouse sausage,salchicha de Toulouse,piece,piece|g|kg,
driedSausage,Saucisse sèche,saucisse-seche_117251_w100h100c1cx866cy866cxt0cyt0cxb1732cyb1732.jpg,meat,Dried sausage,Salchichón,piece,piece|g|kg,
cookedSausagesForHotDogs,Saucisses cuites pour Hot Dog,saucisses-cuites-pour-hot-dog_121860_w100h100c1cx411cy411cxt0cyt0cxb822cyb822.png,meal,Cooked sausages for hot dogs,Salchichas cocidas para perritos calientes,piece,piece|g|kg,
knackiOriginalHertaSausages,Saucisses Knacki® Original HERTA®,saucisses-knacki-original-herta_152825_w100h100c1cxt0cyt0cxb339cyb463.jpg,meat,Knacki® Original HERTA® Sausages,Salchichas Knacki® Originales HERTA®,piece,piece|g|kg,
sausage2,Saucisson,saucisson_67463_w100h100c1cx350cy350.jpg,meat,Sausage,Embutido,g,g|kg|piece,
lyonnaiseCookingSausage,Saucisson à cuire lyonnais,,meat,Lyonnaise cooking sausage,salchicha de cocina lionesa,g,g|kg|piece,
garlicSausage,Saucisson à l'ail,saucisson-a-l-ail_117253_w100h100c1cx707cy707cxt0cyt0cxb1414cyb1414.jpeg,meat,Garlic sausage,salchicha de ajo,g,g|kg|piece,
drySausage,Saucisson sec,saucisson-sec_117254_w100h100c1cx866cy866cxt0cyt0cxb1732cyb1732.jpg,meat,Dry sausage,salchicha seca,g,g|kg|piece,
sage,Sauge,sauge_67354_w100h100c1cx350cy350.jpg,spices,Sage,Sabio,piece,piece|g,branche
salmon,Saumon,saumon_67605_w100h100c1cx350cy350.jpg,fish,Salmon,Salmón,g,g|kg|piece,
naturalSalmon,Saumon au naturel,,canned,Natural salmon,Salmón natural,g,g|piece,
freshSalmon,Saumon frais,saumon-frais_67773_w100h100c1cx350cy350.jpg,fish,Fresh salmon,Salmón fresco,g,g|kg|piece,
smokedSalmon,Saumon fumé,saumon-fume_67460_w100h100c1cx350cy350.jpg,fish,Smoked salmon,Salmón ahumado,g,g|kg|piece,
salmonette,Saumonette,,fish,Salmonette,Salmonette,g,g|kg|piece,
saurel,Saurel,,fish,Saurel,Saurel,g,g|kg|piece,
lambStirFry,Sauté d'agneau,saute-d-agneau_108001_w100h100c1cx1061cy706cxt0cyt0cxb2123cyb1412.jpg,meat,Lamb stir-fry,salteado de cordero,g,g|kg|piece,
turkeyStirFry,Sauté de dinde,,meat,Turkey stir-fry,Salteado de pavo,g,g|kg|piece,
porkStirFry,Sauté de porc,saute-de-porc_117256_w100h100c1cx763cy744cxt0cyt0cxb1526cyb1488.jpeg,meat,Pork stir-fry,Salteado de cerdo,g,g|kg|piece,
vealSaut,Sauté de veau,saute-de-veau_117257_w100h100c1cx866cy866cxt0cyt0cxb1732cyb1732.jpg,meat,Veal sauté,salteado de ternera,g,g|kg|piece,
grasshopper,Sauterelle,,seafood,Grasshopper,Saltamontes,g,g|kg|piece,
sauternes,Sauternes,,beverages,Sauternes,Sauternes,ml,ml|l|cl|piece,
liquidBlackSoap,Savon noir liquide,savon-noir-liquide_119329_w100h100c1cx229cy295cxt0cyt0cxb459cyb590.jpeg,cleaning_products,Liquid black soap,Jabón negro líquido,piece,piece,
savora,Savora,,condiments,Savora,Savor,g,g|kg|ml|l|piece,
sbrinz,Sbrinz,,dairy,Sbrinz,Sbrinz,g,g|kg|piece,
scamorza,Scamorza,scamorza_113044_w100h100c1cx911cy822cxt0cyt0cxb1823cyb1645.jpg,dairy,Scamorza,Scamorza,g,g|kg|piece,
scampi,Scampi,scampi_118460_w100h100c1cx350cy350cxt0cyt0cxb700cyb700.jpg,seafood,Scampi,Gambas rebozadas,g,g|kg|piece,
escarole,Scarole,scarole_117258_w100h100c1cx866cy866cxt0cyt0cxb1732cyb1732.jpg,vegetables,Escarole,Escarola,piece,piece|g|kg,
schnaps,Schnaps,,beverages,Schnaps,Schnaps,ml,ml|l|cl|piece,
schweppes,Schweppes,,beverages,Schweppes,Schweppes,ml,ml|l|cl|piece,
scorzonera,Scorsonère,,vegetables,Scorzonera,Escorzonera,piece,piece|g|kg,
sebaste,Sébaste,,fish,Sebaste,Sebaste,g,g|kg|piece,
cuttlefish,Seiche,seiche_67623_w100h100c1cx350cy350.jpg,seafood,Cuttlefish,Calamar,g,g|kg|piece,
rye,Seigle,seigle_117259_w100h100c1cx928cy807cxt0cyt0cxb1856cyb1615.jpg,grains,Rye,Centeno,g,g|kg|piece,
seitan,Seitan,,meat,Seitan,Seitán,g,g|kg|piece,
salt,Sel,sel_67687_w100h100c1cx350cy350.jpg,spices,Salt,Sal,g,g|piece,
espelettePepperSalt,Sel au piment d'Espelette,,spices,Espelette pepper salt,sal de pimienta de Espelette,g,g|piece,
spicedSalt,Sel aux épices,,spices,Spiced Salt,Sal especiada,g,g|piece,
herbSalt,Sel aux herbes,,spices,Herb salt,sal de hierbas,g,g|piece,
celerySalt,Sel de céleri,,spices,Celery salt,sal de apio,g,g|piece,
guRandeSalt,Sel de Guérande,,spices,Guérande salt,sal de Guérande,g,g|piece,
saltAndPepper,Sel et poivre,sel-et-poivre_130740_w100h100c1cx894cy838cxt0cyt0cxb1789cyb1676.jpg,spices,Salt and pepper,Sal y pimienta,g,g|piece,
fineSalt,Sel fin,sel-fin_129104_w100h100c1cx968cy774cxt0cyt0cxb1937cyb1548.jpg,spices,Fine salt,sal fina,g,g|piece,
greySalt,Sel gris,,spices,Grey salt,Sal gris,g,g|piece,
saddleOfLamb,Selle d'agneau,,meat,Saddle of lamb,silla de cordero,g,g|kg|piece,
sellesSurCher,Selles-sur-Cher,selles-sur-cher_77311_w100h100c1cx1056cy762cxt0cyt0cxb2112cyb1524.jpg,dairy,Selles-sur-Cher,Selles-sur-Cher,g,g|kg|piece,
semolina,Semoule,semoule_67439_w100h100c1cx350cy350.jpg,grains,Semolina,Sémola,g,g|kg|piece,
fineSemolina,Semoule fine,semoule-fine_67635_w100h100c1cx350cy350.jpg,grains,Fine semolina,sémola fina,g,g|kg|piece,
mediumSemolina,Semoule moyenne,semoule-moyenne_69169_w100h100c1cxt0cyt0cxb700cyb700.jpg,grains,Medium semolina,sémola media,g,g|kg|piece,
serac,Sérac,,dairy,Serac,Serac,g,g|kg|piece,
seren,Séré,,dairy,Seren,Seren,g,g|kg|piece,
snake,Serpent,,meat,Snake,Serpiente,g,g|kg|piece,
wildThyme,Serpolet,serpolet_77312_w100h100c1cx2808cy1872cxt0cyt0cxb5616cyb3744.jpg,spices,Wild thyme,tomillo silvestre,g,g|piece,
serran,Serran,,fish,Serran,Serrano,g,g|kg|piece,
sesame,Sésame,sesame_67391_w100h100c1cx350cy350.jpg,snacks,Sesame,Sésamo,g,g|piece,
blondSesame,Sésame blond,,snacks,blond sesame,sésamo rubio,g,g|piece,
sevenUp,Seven Up,,beverages,Seven Up,Siete arriba,ml,ml|l|cl|piece,
severeau,Sévereau,,fish,Severeau,Severeau,g,g|kg|piece,
sherry,Sherry,,beverages,Sherry,Jerez,ml,ml|l|cl|piece,
shichimiTogarashi,Shichimi togarashi,,spices,Shichimi togarashi,shichimi togarashi,g,g|piece,
shiitake,Shiitaké,shiitake_117542_w100h100c1cx295cy295cxt0cyt0cxb591cyb591.jpg,vegetables,Shiitake,Shiitake,g,g|kg|piece,
redShiso,Shiso rouge,,vegetables,Red shiso,shiso rojo,piece,piece|g|kg,
shortbread2,Shortbread,shortbread_77313_w100h100c1cx2508cy1672cxt0cyt0cxb5016cyb3344.jpg,snacks,Shortbread,Mantecada,g,g|piece,
siave,Siave,,dairy,Siave,Siave,g,g|kg|piece,
catfish,Silure,,fish,Catfish,Bagre,g,g|kg|piece,
syrup,Sirop,sirop_67386_w100h100c1cx350cy350.jpg,condiments,Syrup,Jarabe,ml,ml|l|piece,
woodruffSyrup,Sirop à l'aspérule,,spices,Woodruff syrup,Jarabe de asperilla,ml,ml|l|piece,
exoticFruitSyrup,Sirop aux fruits exotiques,,condiments,Exotic fruit syrup,Jarabe de frutas exóticas,ml,ml|l|piece,
caribbeanSyrupRumFlavor,Sirop caribbean (saveur rhum),,condiments,Caribbean syrup (rum flavor),Jarabe caribeño (sabor a ron),ml,ml|l|piece,
agaveSyrup,Sirop d'agave,sirop-d-agave_81504_w100h100c1cx1750cy1750cxt0cyt0cxb3500cyb3500.jpg,condiments,Agave syrup,Jarabe de agave,ml,ml|l|piece,
pineappleSyrup,Sirop d'ananas,,condiments,Pineapple syrup,Jarabe de piña,ml,ml|l|piece,
mapleSyrup,Sirop d'érable,sirop-d-erable_67415_w100h100c1cx350cy350.jpg,condiments,Maple syrup,Jarabe de arce,ml,ml|l|piece,
orangeSyrup,Sirop d'orange,,condiments,Orange syrup,Jarabe de naranja,ml,ml|l|piece,
orgeatSyrup,Sirop d'orgeat,,condiments,Orgeat syrup,jarabe de orgeat,ml,ml|l|piece,
caneSyrup,Sirop de canne,sirop-de-canne_152074_w100h100c1cx150cy150cxt0cyt0cxb300cyb300.jpg,condiments,Cane syrup,jarabe de caña,ml,ml|l|piece,
cinnamonSyrup,Sirop de cannelle,,condiments,Cinnamon syrup,Jarabe de canela,ml,ml|l|piece,
blackcurrantSyrup,Sirop de cassis,,condiments,Blackcurrant syrup,Jarabe de grosella negra,ml,ml|l|piece,
cherrySyrup,Sirop de cerises,sirop-de-cerises_115257_w100h100c1cx465cy477cxt0cyt0cxb930cyb954.png,condiments,Cherry syrup,Jarabe de cereza,ml,ml|l|piece,
lemonSyrup,Sirop de citrons,,condiments,Lemon syrup,Jarabe de limón,ml,ml|l|piece,
curaAoSyrup,Sirop de curaçao,sirop-de-curacao_69023_w100h100c1cxt0cyt0cxb700cyb700.jpg,condiments,Curaçao syrup,Jarabe de Curaçao,ml,ml|l|piece,
strawberrySyrup,Sirop de fraise,sirop-de-fraise_118453_w100h100c1cx457cy454cxt0cyt0cxb914cyb908.png,condiments,strawberry syrup,jarabe de fresa,ml,ml|l|piece,
strawberrySyrup2,Sirop de fraises,sirop-de-fraises_118452_w100h100c1cx457cy454cxt0cyt0cxb914cyb908.png,condiments,Strawberry syrup,Jarabe de fresa,ml,ml|l|piece,
genepiSyrup,Sirop de génépi,,condiments,Genepi syrup,Jarabe Genepi,ml,ml|l|piece,
glucoseSyrup,Sirop de glucose,,condiments,Glucose syrup,Jarabe de glucosa,ml,ml|l|piece,
grenadineSyrup,Sirop de grenadine,sirop-de-grenadine_118456_w100h100c1cx451cy451cxt0cyt0cxb902cyb902.png,condiments,Grenadine syrup,jarabe de granadina,ml,ml|l|piece,
liGeSyrup,Sirop de Liège,,condiments,Liège Syrup,Jarabe de Lieja,ml,ml|l|piece,
mintSyrup,Sirop de menthe,,condiments,Mint syrup,Jarabe de menta,ml,ml|l|piece,
honeySyrup,Sirop de miel,sirop-de-miel_76408_w100h100c1cx2592cy1728cxt0cyt0cxb5184cyb3456.jpg,condiments,Honey syrup,Jarabe de miel,ml,ml|l|piece,
pinaColadaSyrup,Sirop de pina colada,,condiments,Pina colada syrup,jarabe de piña colada,ml,ml|l|piece,
roseSyrup,Sirop de rose,,condiments,Rose syrup,Jarabe de rosas,ml,ml|l|piece,
caneSugarSyrup,Sirop de sucre de canne,,condiments,Cane sugar syrup,jarabe de azúcar de caña,ml,ml|l|piece,
violetSyrup,Sirop de violette,,condiments,Violet syrup,Jarabe violeta,ml,ml|l|piece,
skyr,Skyr,skyr_121868_w100h100c1cx411cy411cxt0cyt0cxb822cyb822.png,dairy,Skyr,Skyr,piece,piece|g,
smarties,Smarties®,smarties_158912_w100h100c1cx750cy750cxt0cyt0cxb1500cyb1500.png,snacks,Smarties®,Smarties®,g,g|piece,
smartiesMini,Smarties® Mini,smarties-mini_125757_w100h100c1cx1200cy1200cxt0cyt0cxb2400cyb2400.jpg,snacks,Smarties® Mini,Mini Smarties®,g,g|piece,
smoothie,Smoothie,smoothie_117535_w100h100c1cx295cy295cxt0cyt0cxb591cyb591.jpg,beverages,Smoothie,Zalamero,ml,ml|l|cl|piece,
snickers,Snickers,,snacks,Snickers,Snickers,g,g|piece,
soda,Soda,soda_117598_w100h100c1cxt0cyt0cxb529cyb661.jpg,beverages,Soda,Soda,ml,ml|l|cl|piece,
orangeSodaOrangina,Soda à l'orange (orangina),,beverages,Orange soda (Orangina),Refresco de naranja (Orangina),ml,ml|l|cl|piece,
soho,Soho,,beverages,Soho,Soho,ml,ml|l|cl|piece,
soy,Soja,soja_67375_w100h100c1cx350cy350.jpg,vegetables,Soy,Soja,piece,piece|g|kg,
soju,Soju,,beverages,Soju,Soju,ml,ml|l|cl|piece,
sole,Sole,sole_69043_w100h100c1cxt0cyt0cxb700cyb700.jpg,fish,Sole,Único,g,g|kg|piece,
solePortion,Sole portion,,fish,Sole portion,Parte de la suela,g,g|kg|piece,
wheatBran,Son de blé,son-de-ble_117378_w100h100c1cx866cy866cxt0cyt0cxb1732cyb1732.jpg,grains,Wheat bran,Salvado de trigo,g,g|kg|piece,
vanillaSorbet,Sorbet à la vanille,,frozen,Vanilla sorbet,Sorbete de vainilla,ml,ml|l|g|piece,
pineappleSorbet,Sorbet ananas,sorbet-ananas_81525_w100h100c1cx1750cy1750cxt0cyt0cxb3500cyb3500.jpg,frozen,Pineapple sorbet,Sorbete de piña,ml,ml|l|g|piece,
limeSorbet,Sorbet au citron vert,sorbet-au-citron-vert_117415_w100h100c1cx866cy866cxt0cyt0cxb1732cyb1732.jpg,frozen,Lime sorbet,Sorbete de lima,ml,ml|l|g|piece,
lemonSorbet,Sorbet citron,sorbet-citron_117414_w100h100c1cx866cy866cxt0cyt0cxb1732cyb1732.jpg,frozen,Lemon sorbet,sorbete de limón,ml,ml|l|g|piece,
limeSorbet2,Sorbet citron vert,,frozen,Lime sorbet,Sorbete de lima,ml,ml|l|g|piece,
coconutSorbet,Sorbet coco,sorbet-coco_117529_w100h100c1cx295cy295cxt0cyt0cxb591cyb591.jpg,frozen,Coconut sorbet,sorbete de coco,ml,ml|l|g|piece,
strawberrySorbet,Sorbet fraise,sorbet-fraise_81851_w100h100c1cx1932cy1288cxt0cyt0cxb3865cyb2576.jpg,frozen,Strawberry sorbet,Sorbete de fresa,ml,ml|l|g|piece,
mangoSorbet,Sorbet mangue,,frozen,Mango sorbet,Sorbete de mango,ml,ml|l|g|piece,
melonSorbet,Sorbet melon,sorbet-melon_117416_w100h100c1cxt0cyt0cxb1732cyb1732.jpg,frozen,Melon sorbet,Sorbete de melón,ml,ml|l|g|piece,
mirabelleSorbet,Sorbet mirabelle,sorbet-mirabelle_117422_w100h100c1cxt0cyt0cxb3000cyb3000.jpg,frozen,Mirabelle sorbet,Sorbete de mirabel,ml,ml|l|g|piece,
greenAppleSorbet,Sorbet pomme verte,sorbet-pomme-verte_81524_w100h100c1cx1976cy1644cxt0cyt0cxb3952cyb3288.jpg,frozen,Green apple sorbet,sorbete de manzana verde,ml,ml|l|g|piece,
sotLYLaisse,Sot-l'y-laisse,,meat,Sot-l'y-laisse,Sot-l'y-laisse,g,g|kg|piece,
sobrassada,Soubressade,,meat,Sobrassada,Sobrasada,g,g|kg|piece,
soumaintrain,Soumaintrain,,dairy,Soumaintrain,Tren de Souma,g,g|kg|piece,
fishSoup,Soupe de poisson,,meal,Fish soup,Sopa de pescado,piece,piece|g,
oxtailSoup,Soupe oxtail,,meal,Oxtail soup,Sopa de rabo de buey,piece,piece|g,
lambShanks,Souris d'agneau,,meat,Lamb shanks,Piernas de cordero,g,g|kg|piece,
beefShank,Souris de boeuf,,meat,Beef shank,Jarrete de ternera,g,g|kg|piece,
spaghetti,Spaghetti,spaghetti_67671_w100h100c1cx350cy350.jpg,grains,Spaghetti,Espaguetis,g,g|kg|piece,
spaghettini,Spaghettini,spaghettini_69014_w100h100c1cxt0cyt0cxb700cyb700.jpg,grains,Spaghettini,Espaguetis,g,g|kg|piece,
spTzle,Spätzle,spatzle_77315_w100h100c1cx2464cy1632cxt0cyt0cxb4928cyb3264.jpg,grains,Spätzle,Spätzle,g,g|kg|piece,
speck,Speck,,meat,Speck,Mota,piece,piece|g,tranche
speculoos,Spéculoos,speculoos_67424_w100h100c1cx350cy350.jpg,snacks,Speculoos,Speculoos,g,g|piece,
spigol,Spigol,spigol_117367_w100h100c1cx866cy866cxt0cyt0cxb1732cyb1732.jpg,spices,Spigol,Spigol,g,g|piece,
spirulina,Spiruline,spiruline_117477_w100h100c1cx866cy866cxt0cyt0cxb1732cyb1732.jpg,vegetables,Spirulina,Espirulina,piece,piece|g|kg,
sprat,Sprat,sprat_117260_w100h100c1cx866cy866cxt0cyt0cxb1732cyb1732.jpg,fish,Sprat,Espadín,g,g|kg|piece,
spritz,Spritz,spritz_113145_w100h100c1cx237cy168cxt0cyt0cxb474cyb336.png,beverages,Spritz,Spritz,ml,ml|l|cl|piece,
stGermain,St Germain,st-germain_120879_w100h100c1cx350cy350cxt0cyt0cxb700cyb700.jpeg,beverages,St Germain,Saint Germain,ml,ml|l|cl|piece,
stabilizer,Stabilisateur,,preparation,Stabilizer,Estabilizador,g,g|ml|piece,
steak,Steak,steack_69170_w100h100c1cxt0cyt0cxb700cyb700.jpg,meat,Steak,Bife,piece,piece|g|kg,
soySteak,Steak de soja,,meat,Soy steak,filete de soja,piece,piece|g|kg,
mincedSteak,Steak haché,steak-hache_120930_w100h100c1cx411cy411cxt0cyt0cxb822cyb822.png,meat,Minced steak,Carne picada,piece,piece|g|kg,
stevia,Stévia,stevia_117370_w100h100c1cx866cy866cxt0cyt0cxb1732cyb1732.jpg,condiments,Stevia,Estevia,g,g|kg|ml|l|piece,
stilton,Stilton,stilton_77327_w100h100c1cx2750cy2750cxt0cyt0cxb5500cyb5500.jpg,dairy,Stilton,Stilton,g,g|kg|piece,
stollen,Stollen,stollen_117600_w100h100c1cxt0cyt0cxb591cyb591.jpg,snacks,Stollen,Stollen,g,g|piece,
pastryPen,Stylo pâtissier,,snacks,pastry pen,pluma de pastelería,g,g|piece,
lollipop,Sucette,,snacks,Lollipop,Chupete,g,g|piece,
sugar,Sucre,sucre_67691_w100h100c1cx350cy350.jpg,condiments,Sugar,Azúcar,g,g|kg|ml|l|piece,
lightBrownSugar,Sucre blond,sucre-blond_133182_w100h100c1cx411cy411cxt0cyt0cxb822cyb822.png,condiments,Light brown sugar,azúcar moreno claro,g,g|kg|ml|l|piece,
lightBrownCaneSugar,Sucre blond de canne,sucre-blond-de-canne_159559_w100h100c1cx2074cy1997cxt0cyt0cxb4149cyb3994.jpg,condiments,Light brown cane sugar,azúcar moreno claro de caña,g,g|kg|ml|l|piece,
brownSugar2,Sucre brun,sucre-brun_153189_w100h100c1cx72cy102cxt0cyt0cxb145cyb204.jpg,condiments,Brown sugar,azúcar moreno,g,g|kg|ml|l|piece,
rockCandy,Sucre candi,,snacks,Rock candy,caramelo de roca,g,g|piece,
wholeSugar,Sucre complet,,condiments,Whole sugar,Azúcar integral,g,g|kg|ml|l|piece,
caneSugar,Sucre de canne,sucre-de-canne_68913_w100h100c1cxt0cyt0cxb700cyb700.jpg,condiments,Cane sugar,azúcar de caña,g,g|kg|ml|l|piece,
coconutSugar,Sucre de coco,sucre-de-coco_81900_w100h100c1cx2300cy2300cxt0cyt0cxb4600cyb4600.jpg,fruits,Coconut sugar,Azúcar de coco,piece,piece|g|kg,
granulatedSugar,Sucre en grain,,condiments,Granulated sugar,azúcar granulada,g,g|kg|ml|l|piece,
sugarPieces,Sucre en morceaux,sucre-en-morceaux_68914_w100h100c1cxt0cyt0cxb700cyb700.jpg,condiments,Sugar pieces,trozos de azúcar,g,g|kg|ml|l|piece,
powderedSugar,Sucre en poudre,sucre-en-poudre_67377_w100h100c1cx350cy350.jpg,condiments,Powdered sugar,azúcar glas,g,g|kg|ml|l|piece,
fineSugar,Sucre fin,sucre-fin_68915_w100h100c1cxt0cyt0cxb700cyb700.jpg,condiments,Fine sugar,azúcar fina,g,g|kg|ml|l|piece,
icingSugar,Sucre glace,sucre-glace_67532_w100h100c1cx350cy350.jpg,grains,Icing sugar,Azúcar en polvo,g,g|kg|piece,
icingSugar2,Sucre impalpable,,grains,Icing sugar,Azúcar en polvo,g,g|kg|piece,
brownSugar3,Sucre roux,sucre-roux_67530_w100h100c1cx350cy350.jpg,condiments,Brown sugar,azúcar moreno,g,g|kg|ml|l|piece,
brownSugarCassonade,Sucre roux (cassonade),,condiments,Brown sugar (cassonade),azúcar moreno (cassonada),g,g|kg|ml|l|piece,
granulatedSugar2,Sucre semoule,sucre-semoule_68916_w100h100c1cxt0cyt0cxb700cyb700.jpg,condiments,Granulated sugar,azúcar granulada,g,g|kg|ml|l|piece,
vanillaSugar,Sucre vanillé,sucre-vanille_67644_w100h100c1cx350cy350.jpg,condiments,Vanilla sugar,azúcar de vainilla,g,g|kg|ml|l|piece,
vanillaSugar2,Sucre vanilliné,sucre-vanilline_77326_w100h100c1cx2750cy2750cxt0cyt0cxb5500cyb5500.jpg,condiments,Vanilla sugar,azúcar de vainilla,g,g|kg|ml|l|piece,
sweetie,Sucrette,,condiments,Sweetie,Cariño,g,g|kg|ml|l|piece,
sucrine,Sucrine,sucrine_117488_w100h100c1cx295cy295cxt0cyt0cxb591cyb591.jpg,vegetables,Sucrine,Sucrina,piece,piece|g|kg,
chocolateFigure,Sujet en chocolat,sujet-en-chocolat_81884_w100h100c1cx2250cy2250cxt0cyt0cxb4500cyb4500.png,snacks,Chocolate figure,Figura de chocolate,g,g|piece,
sumac,Sumac,sumac_77324_w100h100c1cx1800cy1800cxt0cyt0cxb3600cyb3600.jpg,spices,Sumac,Zumaque,g,g|piece,
supion,Supion,,seafood,Supion,supión,g,g|kg|piece,
surimi,Surimi,surimi_67373_w100h100c1cx350cy350.jpg,fish,Surimi,Surimi,g,g|kg|piece,
sylvaner,Sylvaner,,beverages,Sylvaner,Sylvaner,ml,ml|l|cl|piece,
tabasco,Tabasco,tabasco_67548_w100h100c1cx350cy350.jpg,condiments,Tabasco,salsa Tabasco,g,g|kg|ml|l|piece,
table,Tabel,,spices,Table,Mesa,g,g|piece,
tabbouleh,Taboulé,taboule_117442_w100h100c1cx866cy866cxt0cyt0cxb1732cyb1732.jpg,meal,Tabbouleh,Tabule,piece,piece|g,
whiting2,Tacaud,,fish,Whiting,Pescadilla,g,g|kg|piece,
tacos,Tacos,tacos_95909_w100h100c1cx1000cy1000cxt0cyt0cxb2000cyb2000.png,meal,Tacos,Tacos,piece,piece|g,
tagliatelle,Tagliatelles,tagliatelles_69175_w100h100c1cxt0cyt0cxb700cyb700.jpg,grains,Tagliatelle,Tagliatelle,g,g|kg|piece,
freshTagliatelle,Tagliatelles fraîches,tagliatelles-fraiches_69174_w100h100c1cxt0cyt0cxb700cyb700.jpg,grains,Fresh tagliatelle,tagliatelle fresco,g,g|kg|piece,
tahin,Tahin,tahin_79744_w100h100c1cx150cy150cxt0cyt0cxb300cyb300.jpg,condiments,Tahin,Tahin,g,g|ml|piece,
tahini,Tahiné,tahine_69176_w100h100c1cxt0cyt0cxb700cyb700.jpg,condiments,Tahini,Tahini,g,g|kg|ml|l|piece,
tahini2,Tahini,tahini_103117_w100h100c1cx1531cy1531cxt0cyt0cxb3063cyb3063.jpg,condiments,Tahini,Tahini,g,g|ml|piece,
takuan,Takuan,,vegetables,Takuan,Takuan,piece,piece|g|kg,
taleggio,Taleggio,taleggio_77320_w100h100c1cx2750cy2750cxt0cyt0cxb5500cyb5500.jpg,dairy,Taleggio,Taleggio,g,g|kg|piece,
tamari,Tamari,,condiments,Tamari,Tamari,g,g|kg|ml|l|piece,
tamarind,Tamarin,tamarin_77322_w100h100c1cx2150cy2150cxt0cyt0cxb4300cyb4300.jpg,condiments,Tamarind,Tamarindo,g,g|kg|ml|l|piece,
tench,Tanche,,fish,Tench,Tenca,g,g|kg|piece,
tandoori,Tandoori,tandoori_117366_w100h100c1cx866cy866cxt0cyt0cxb1732cyb1732.jpg,spices,Tandoori,Tandoori,g,g|piece,
tapenade,Tapenade,tapenade_67676_w100h100c1cx350cy350.jpg,condiments,Tapenade,Tapenade,g,g|ml|piece,
blackTapenade,Tapenade noire,tapenade-noire_69177_w100h100c1cxt0cyt0cxb700cyb700.jpg,condiments,Black tapenade,Tapenade negro,g,g|ml|piece,
greenTapenade,Tapenade verte,tapenade-verte_77318_w100h100c1cx2750cy2750cxt0cyt0cxb5500cyb5500.jpg,condiments,Green tapenade,Tapenade verde,g,g|ml|piece,
tapioca,Tapioca,tapioca_69178_w100h100c1cxt0cyt0cxb700cyb700.jpg,condiments,Tapioca,Tapioca,g,g|kg|ml|l|piece,
tarama,Tarama,tarama_69179_w100h100c1cxt0cyt0cxb700cyb700.jpg,fish,Tarama,Tarama,g,g|kg|piece,
taro,Taro,taro_77323_w100h100c1cx4350cy4350cxt0cyt0cxb8700cyb8700.jpg,vegetables,Taro,Taro,piece,piece|g|kg,
seaweedTartare,Tartare d'algue,,vegetables,Seaweed tartare,tartar de algas,piece,piece|g|kg,
tartufata,Tartufata,,condiments,Tartufata,Tartufata,g,g|kg|ml|l|piece,
bull,Taureau,,meat,Bull,Toro,g,g|kg|piece,
telline,Telline,tellines_77321_w100h100c1cx1728cy1153cxt0cyt0cxb3456cyb2306.jpg,seafood,Telline,Línea telefónica,g,g|kg|piece,
tempeh,Tempeh,tempeh_103630_w100h100c1cx2380cy1872cxt0cyt0cxb4761cyb3744.jpg,meat,Tempeh,Tempeh,g,g|kg|piece,
tenderSlice,Tende de tranche,,meat,Tender slice,Rebanada tierna,g,g|kg|piece,
vealShank2,Tendron de veau,,meat,Veal shank,Jarrete de ternera,g,g|kg|piece,
tequila,Téquila,tequila_118625_w100h100c1cx451cy451cxt0cyt0cxb902cyb902.png,beverages,Tequila,Tequila,ml,ml|l|cl|piece,
pigSHead,Tête de cochon,,meat,Pig's head,Cabeza de cerdo,g,g|kg|piece,
monkSHead,Tête de moine,,dairy,Monk's head,Cabeza de monje,g,g|kg|piece,
pigSHead2,Tête de porc,,meat,Pig's head,Cabeza de cerdo,g,g|kg|piece,
calfSHead,Tête de veau,,meat,Calf's head,Cabeza de ternera,g,g|kg|piece,
nipple,Tétine,,meat,Nipple,Pezón,g,g|kg|piece,
